id,latency,size,totalTime
1404,54,2,232795
1405,53,2,232795
1406,48,2,232795
1407,51,2,232795
1408,53,2,232795
1409,51,2,232795
1410,47,2,232795
1411,51,2,232795
1412,52,2,232795
1413,45,2,232795
1414,53,2,232795
1415,52,2,232795
1416,51,2,232795
1417,51,2,232795
1418,44,2,232795
1419,49,2,232795
1420,47,2,232795
1421,46,2,232795
1422,46,2,232795
1423,51,2,232795
1424,48,2,232795
1425,49,2,232795
1426,51,2,232795
1427,47,2,232795
1428,49,2,232795
1429,53,2,232795
1430,53,2,232795
1431,55,2,232795
1432,48,2,232795
1433,52,2,232795
1434,51,2,232795
1435,52,2,232795
1436,47,2,232795
1437,51,2,232795
1438,50,2,232795
1439,48,2,232795
1440,50,2,232795
1441,49,2,232795
1442,243,2,232795
1443,49,2,232795
1444,48,2,232795
1445,51,2,232795
1446,52,2,232795
1447,50,2,232795
1448,49,2,232795
1449,46,2,232795
1450,54,2,232795
1451,53,2,232795
1452,51,2,232795
1453,47,2,232795
1454,50,2,232795
1455,50,2,232795
1456,52,2,232795
1457,45,2,232795
1458,47,2,232795
1459,53,2,232795
1460,52,2,232795
1461,48,2,232795
1462,49,2,232795
1463,47,2,232795
1464,51,2,232795
1465,47,2,232795
1466,46,2,232795
1467,49,2,232795
1468,53,2,232795
1469,55,2,232795
1470,45,2,232795
1471,52,2,232795
1472,52,2,232795
1473,54,2,232795
1474,51,2,232795
1475,44,2,232795
1476,52,2,232795
1477,53,2,232795
1478,51,2,232795
1479,49,2,232795
1480,48,2,232795
1481,51,2,232795
1482,52,2,232795
1483,52,2,232795
1484,53,2,232795
1485,54,2,232795
1486,52,2,232795
1487,45,2,232795
1488,47,2,232795
1489,53,2,232795
1490,50,2,232795
